y,P
1.5517,0.10435
1.5544,0.10405
1.557,0.10355
1.5597,0.10323
1.5624,0.10291
1.565,0.10259
1.5677,0.10227
1.5704,0.10196
1.573,0.10164
1.5757,0.10132
1.5784,0.101
1.5811,0.10069
1.5837,0.10038
1.5864,0.10008
1.5891,0.099778
1.5917,0.099476
1.5944,0.099172
1.5971,0.098857
1.5997,0.098553
1.6024,0.098249
1.6051,0.097945
1.6077,0.097641
1.6104,0.097336
1.6131,0.097225
1.6157,0.096937
1.6184,0.096645
1.6211,0.096353
1.6237,0.096061
1.6264,0.095769
1.6291,0.095288
1.6318,0.094995
1.6344,0.094702
1.6371,0.094409
1.6398,0.094116
1.6424,0.093823
1.6451,0.093531
1.6478,0.09325
1.6504,0.092972
1.6531,0.092697
1.6558,0.092411
1.6584,0.092125
1.6611,0.091839
1.6638,0.091554
1.6664,0.091268
1.6691,0.090983
1.6718,0.090698
1.6744,0.090415
1.6771,0.090136
1.6798,0.08986
1.6825,0.089586
1.6851,0.089312
1.6878,0.089039
1.6905,0.088779
1.6931,0.08851
1.6958,0.088242
1.6985,0.087973
1.7011,0.087704
1.7038,0.087436
1.7065,0.087167
1.7091,0.086899
1.7118,0.08663
1.7145,0.086361
1.7171,0.086093
1.7198,0.085828
1.7225,0.085561
1.7252,0.085292
1.7278,0.08503
1.7305,0.084775
1.7332,0.08452
1.7358,0.084264
1.7385,0.083997
1.7412,0.083749
1.7438,0.083509
1.7465,0.083253
1.7492,0.082997
1.7518,0.082741
1.7545,0.082485
1.7572,0.08223
1.7598,0.081974
1.7625,0.08172
1.7652,0.081473
1.7678,0.081225
1.7705,0.080978
1.7732,0.080731
1.7759,0.080485
1.7785,0.080243
1.7812,0.08
1.7839,0.079761
1.7865,0.07949
1.7892,0.07925
1.7919,0.079011
1.7945,0.078773
1.7972,0.078536
1.7999,0.0783
1.8025,0.078063
1.8052,0.077823
1.8079,0.077587
1.8105,0.077352
1.8132,0.077117
1.8159,0.076883
1.8185,0.076648
1.8212,0.076413
1.8239,0.076179
1.8266,0.075944
1.8292,0.07571
1.8319,0.075482
1.8346,0.075254
1.8372,0.075026
1.8399,0.074798
1.8426,0.074571
1.8452,0.074343
1.8479,0.074116
1.8506,0.073888
1.8532,0.073661
1.8559,0.073433
1.8586,0.073218
1.8612,0.072997
1.8639,0.072776
1.8666,0.072554
1.8692,0.072333
1.8719,0.072112
1.8746,0.071891
1.8773,0.07167
1.8799,0.071449
1.8826,0.071228
1.8853,0.071007
1.8879,0.070788
1.8906,0.070577
1.8933,0.070366
1.8959,0.070155
1.8986,0.069944
1.9013,0.069733
1.9039,0.069522
1.9066,0.069312
1.9093,0.069101
1.9119,0.06889
1.9146,0.06868
1.9173,0.068469
1.9199,0.068259
1.9226,0.068051
1.9253,0.067843
1.928,0.067635
1.9306,0.067426
1.9333,0.067218
1.936,0.067009
1.9386,0.0668
1.9413,0.066603
1.944,0.066397
1.9466,0.06619
1.9493,0.065984
1.952,0.065787
1.9546,0.065593
1.9573,0.065398
1.96,0.06521
1.9626,0.06501
1.9653,0.064797
1.968,0.064603
1.9706,0.06441
1.9733,0.064217
1.976,0.064025
1.9787,0.063833
1.9813,0.063641
1.984,0.063448
1.9867,0.063258
1.9893,0.063067
1.992,0.062877
1.9947,0.062688
1.9973,0.062499
2,0.06231
