y,U,UpUp,V,VpVp,Pxx,Pyy
-0.89076,1.0332,0.043369,0.16439,0.035174,-0.00022856,-6.8705e-05
-0.88916,1.0321,0.043696,0.16464,0.035434,-0.00027173,-0.00011276
-0.88756,1.0317,0.044056,0.16499,0.035713,-0.00029133,-0.00015961
-0.88595,1.0313,0.044416,0.16534,0.035992,-0.00030508,-0.00020402
-0.88435,1.0308,0.044775,0.16568,0.036269,-0.00032008,-0.00024561
-0.88275,1.0304,0.045134,0.16603,0.036546,-0.00033633,-0.0002844
-0.88115,1.03,0.045492,0.16638,0.036821,-0.00035385,-0.0003204
-0.87955,1.0295,0.045847,0.16671,0.037112,-0.00034321,-0.00034571
-0.87795,1.0291,0.046236,0.16706,0.03742,-0.00034377,-0.00038511
-0.87635,1.0286,0.046623,0.16741,0.037727,-0.00035453,-0.00041462
-0.87475,1.0281,0.047005,0.16775,0.038035,-0.00036479,-0.00044782
-0.87315,1.0277,0.047385,0.1681,0.038342,-0.00037736,-0.00048161
-0.87155,1.0272,0.047766,0.16846,0.038646,-0.00039305,-0.00050915
-0.86995,1.0268,0.048148,0.16881,0.038947,-0.00041173,-0.00053057
-0.86835,1.0263,0.04853,0.16917,0.039248,-0.00043053,-0.00054782
-0.86675,1.0258,0.048911,0.16952,0.039549,-0.00044822,-0.0005614
-0.86515,1.0253,0.049291,0.16988,0.039852,-0.00046484,-0.00057134
-0.86355,1.0249,0.04967,0.17023,0.040155,-0.0004804,-0.00057768
-0.86194,1.0244,0.050062,0.17059,0.040473,-0.00050314,-0.00059328
-0.86034,1.0239,0.05046,0.17094,0.040792,-0.00048961,-0.00058635
-0.85874,1.0234,0.050864,0.17131,0.041118,-0.00051946,-0.00060475
-0.85714,1.0228,0.051272,0.17167,0.041446,-0.00056824,-0.00063304
-0.85554,1.0223,0.051679,0.17204,0.041775,-0.00061701,-0.00066107
-0.85394,1.0218,0.052087,0.1724,0.042103,-0.00066572,-0.0006888
-0.85234,1.0213,0.052494,0.17277,0.042431,-0.00071436,-0.00071627
-0.85074,1.0207,0.0529,0.17313,0.042759,-0.00076293,-0.00074338
-0.84914,1.0202,0.053308,0.1735,0.043087,-0.00081002,-0.00077013
-0.84754,1.0197,0.053729,0.17386,0.043422,-0.00082666,-0.00079902
-0.84594,1.0191,0.054164,0.17424,0.04377,-0.00084166,-0.00083418
-0.84434,1.0185,0.054601,0.17461,0.044123,-0.00086598,-0.00086964
-0.84274,1.018,0.055037,0.17499,0.044476,-0.0008904,-0.00090494
-0.84114,1.0174,0.055473,0.17537,0.044829,-0.0009149,-0.00094007
-0.83954,1.0168,0.055909,0.17574,0.045181,-0.00093953,-0.00097505
-0.83794,1.0163,0.056344,0.17612,0.045533,-0.00096427,-0.0010099
-0.83633,1.0163,0.056825,0.1766,0.045928,-0.00098382,-0.0010421
-0.83473,1.0157,0.057287,0.17697,0.046308,-0.001017,-0.0010642
-0.83313,1.0145,0.057712,0.17725,0.046663,-0.0010531,-0.0010786
-0.83153,1.0139,0.058174,0.17763,0.047055,-0.0010769,-0.0010944
-0.82993,1.0132,0.058635,0.17802,0.047446,-0.0011009,-0.0011117
-0.82833,1.0126,0.059095,0.17841,0.047838,-0.0011251,-0.0011304
-0.82673,1.012,0.059555,0.17879,0.048229,-0.0011494,-0.0011505
-0.82513,1.0114,0.060014,0.17918,0.048619,-0.001174,-0.0011722
-0.82353,1.0107,0.060483,0.17957,0.049024,-0.0012065,-0.0011886
-0.82193,1.0101,0.06096,0.17996,0.049439,-0.0012461,-0.0012056
-0.82033,1.0094,0.061436,0.18035,0.049853,-0.001286,-0.0012234
-0.81873,1.0087,0.061895,0.18075,0.050256,-0.0013266,-0.0012103
-0.81713,1.008,0.062364,0.18115,0.050666,-0.0013555,-0.0012144
-0.81553,1.0073,0.062832,0.18155,0.051077,-0.0013849,-0.0012203
-0.81393,1.0067,0.063299,0.18195,0.051487,-0.0014148,-0.001228
-0.81232,1.006,0.063764,0.18235,0.051896,-0.0014453,-0.0012375
-0.81072,1.0053,0.064247,0.18276,0.052316,-0.0014787,-0.0012783
-0.80912,1.0045,0.064747,0.18317,0.052748,-0.0015151,-0.0013535
-0.80752,1.0037,0.065246,0.18358,0.05318,-0.0015517,-0.0014303
-0.80592,1.003,0.065744,0.18399,0.053611,-0.0015886,-0.0015085
-0.80432,1.0022,0.06624,0.1844,0.054043,-0.0016256,-0.0015882
-0.80272,1.0015,0.06674,0.18481,0.054479,-0.0016672,-0.0016654
-0.80112,1.0007,0.067255,0.18523,0.054925,-0.0017179,-0.0017331
-0.79952,0.99991,0.067768,0.18565,0.05537,-0.0017679,-0.0017985
-0.79792,0.9991,0.068311,0.18607,0.055828,-0.0018227,-0.0018141
-0.79632,0.99826,0.068871,0.18649,0.056293,-0.0018795,-0.0018035
-0.79472,0.99741,0.069432,0.18692,0.05676,-0.0019359,-0.0017906
-0.79312,0.99656,0.069998,0.18734,0.057232,-0.0019887,-0.0017876
-0.79152,0.9957,0.070565,0.18777,0.057705,-0.0020303,-0.0018114
-0.78992,0.99483,0.071127,0.1882,0.058177,-0.0020629,-0.0018463
-0.78832,0.99397,0.071683,0.18863,0.058645,-0.0020866,-0.0018922
-0.78671,0.99371,0.072278,0.18918,0.059154,-0.0020944,-0.0019571
-0.78511,0.99219,0.072841,0.1895,0.059619,-0.0022257,-0.0023898
-0.78351,0.99125,0.073432,0.18994,0.060103,-0.002295,-0.0023266
-0.78191,0.99031,0.074029,0.19038,0.060589,-0.0023591,-0.0022601
-0.78031,0.98936,0.074632,0.19081,0.061078,-0.0024178,-0.0021905
-0.77871,0.98842,0.075242,0.19125,0.061568,-0.0024712,-0.0021175
-0.77711,0.98747,0.075857,0.19169,0.06206,-0.0025194,-0.0020412
-0.77551,0.98653,0.076473,0.19212,0.062553,-0.0025597,-0.0019657
-0.77391,0.98559,0.077073,0.19255,0.063044,-0.0025941,-0.0019268
-0.77231,0.98461,0.077702,0.19298,0.063556,-0.0026192,-0.001948
-0.77071,0.98361,0.078307,0.19342,0.064081,-0.0027805,-0.0019495
-0.76911,0.98261,0.07894,0.19386,0.064592,-0.0027846,-0.001965
-0.76751,0.98161,0.07957,0.1943,0.065102,-0.0027888,-0.0019812
-0.76591,0.98061,0.080199,0.19474,0.065612,-0.0027931,-0.001998
-0.76431,0.9796,0.080824,0.19518,0.066121,-0.0027976,-0.0020156
-0.76271,0.9786,0.081448,0.19562,0.06663,-0.0028021,-0.0020338
-0.7611,0.97753,0.082112,0.19606,0.067171,-0.0028309,-0.0020156
-0.7595,0.97645,0.082783,0.19651,0.06771,-0.0028595,-0.0019992
-0.7579,0.97538,0.083444,0.19695,0.068255,-0.0028885,-0.0019892
-0.7563,0.97431,0.084096,0.19739,0.068804,-0.002918,-0.0019853
-0.7547,0.97328,0.084723,0.19783,0.069378,-0.0029464,-0.0020019
-0.7531,0.97224,0.085349,0.19827,0.069949,-0.0029827,-0.0020203
-0.7515,0.97118,0.085983,0.1987,0.070498,-0.0030109,-0.0020244
-0.7499,0.97007,0.086628,0.19914,0.07105,-0.0030438,-0.0020436
-0.7483,0.96895,0.087272,0.19959,0.071617,-0.0031081,-0.0020764
-0.7467,0.96782,0.087914,0.20003,0.072183,-0.0031716,-0.0021091
-0.7451,0.96669,0.088553,0.20047,0.072749,-0.0032345,-0.0021417
-0.7435,0.96556,0.08919,0.20091,0.073315,-0.0032967,-0.0021742
-0.7419,0.96444,0.089825,0.20135,0.07388,-0.0033582,-0.0022065
-0.7403,0.9633,0.09046,0.20179,0.074449,-0.0034187,-0.0022339
-0.7387,0.96212,0.091108,0.20223,0.075041,-0.0034769,-0.0022325
-0.73709,0.96095,0.091754,0.20266,0.075632,-0.0035348,-0.002231
-0.73549,0.95977,0.092396,0.2031,0.076222,-0.0035924,-0.0022293
-0.73389,0.95859,0.093036,0.20354,0.076812,-0.0036497,-0.0022274
-0.73229,0.95742,0.093726,0.20397,0.077367,-0.0037033,-0.0024443
-0.73069,0.95624,0.094364,0.20441,0.077953,-0.0037603,-0.0024793
-0.72909,0.95501,0.095027,0.20486,0.078572,-0.0037582,-0.002475
-0.72749,0.95378,0.095686,0.20529,0.079193,-0.0037073,-0.0023713
-0.72589,0.95255,0.096343,0.20572,0.079814,-0.0036531,-0.0022598
-0.72429,0.95132,0.096996,0.20616,0.080435,-0.0035968,-0.0021514
-0.72269,0.95009,0.097646,0.20659,0.081056,-0.0035384,-0.0020462
-0.72109,0.94938,0.098362,0.20714,0.081752,-0.0037134,-0.0019831
-0.71949,0.94808,0.099042,0.20758,0.082369,-0.0038403,-0.0019464
-0.71789,0.94678,0.099719,0.20801,0.082985,-0.0039637,-0.0019153
-0.71629,0.94549,0.10039,0.20844,0.083601,-0.0040838,-0.0018897
-0.71469,0.94419,0.10106,0.20888,0.084217,-0.0042001,-0.0018653
-0.71309,0.94289,0.10173,0.20931,0.084825,-0.0043068,-0.0017796
-0.71148,0.94158,0.1024,0.20975,0.085435,-0.0043842,-0.0016578
-0.70988,0.94022,0.10311,0.21019,0.086072,-0.0044503,-0.0016203
-0.70828,0.93887,0.10382,0.21062,0.086709,-0.0045153,-0.0015814
-0.70668,0.93696,0.10444,0.21092,0.087273,-0.0046204,-0.0015263
-0.70508,0.93562,0.10514,0.21135,0.087907,-0.0047225,-0.0014718
-0.70348,0.93427,0.10582,0.21177,0.088541,-0.0048254,-0.0014198
-0.70188,0.93293,0.10651,0.2122,0.089174,-0.0049293,-0.0013702
-0.70028,0.93212,0.10727,0.21273,0.089898,-0.0049961,-0.0013666
-0.69868,0.93074,0.10796,0.21314,0.090562,-0.0050505,-0.0013739
-0.69708,0.92935,0.10865,0.21355,0.091221,-0.0051014,-0.0013451
-0.69548,0.92796,0.10934,0.21397,0.091879,-0.0051482,-0.0012962
-0.69388,0.92657,0.11003,0.21438,0.092536,-0.0051973,-0.0012515
-0.69228,0.92518,0.11072,0.2148,0.093192,-0.0052489,-0.0012112
-0.69068,0.92379,0.1114,0.21521,0.093847,-0.0053027,-0.0011754
-0.68908,0.9223,0.11209,0.21562,0.094545,-0.005286,-0.0012341
-0.68747,0.92083,0.11278,0.21602,0.095266,-0.0053227,-0.0012226
-0.68587,0.91937,0.11345,0.21641,0.095987,-0.0053725,-0.0012156
-0.68427,0.9179,0.11413,0.2168,0.096709,-0.0054284,-0.001209
-0.68267,0.91644,0.1148,0.21719,0.09743,-0.0054803,-0.0011975
-0.68107,0.91498,0.11546,0.21758,0.098152,-0.0055281,-0.0011812
-0.67947,0.9131,0.11601,0.21786,0.098743,-0.0054849,-0.001096
-0.67787,0.91164,0.11667,0.21824,0.099478,-0.0055245,-0.0010884
-0.67627,0.91017,0.1173,0.21863,0.1002,-0.0056197,-0.0011049
-0.67467,0.90864,0.11794,0.219,0.10096,-0.0057564,-0.0011868
-0.67307,0.90717,0.11857,0.21938,0.10169,-0.0058141,-0.0012074
-0.67147,0.90569,0.11921,0.21975,0.10243,-0.0058427,-0.0012307
-0.66987,0.9041,0.11988,0.2201,0.10325,-0.005692,-0.0011729
-0.66827,0.90256,0.12052,0.22048,0.10402,-0.005712,-0.0011742
-0.66667,0.90102,0.12115,0.22084,0.10479,-0.0057222,-0.0011763
-0.66507,0.89948,0.12179,0.22121,0.10556,-0.0057225,-0.0011795
-0.66347,0.89794,0.12241,0.22158,0.10632,-0.0057,-0.0013958
-0.66186,0.89641,0.12303,0.22195,0.10708,-0.0057142,-0.0013366
-0.66026,0.89488,0.12365,0.22232,0.10785,-0.0057309,-0.0012799
-0.65866,0.89332,0.12427,0.22269,0.10863,-0.0057544,-0.0012431
-0.65706,0.8917,0.12491,0.22305,0.10945,-0.0058205,-0.0012335
-0.65546,0.89006,0.12555,0.2234,0.11027,-0.0059481,-0.0012255
-0.65386,0.88841,0.12619,0.22375,0.1111,-0.0060719,-0.0012169
-0.65226,0.88676,0.12683,0.2241,0.11193,-0.0061919,-0.0012075
-0.65066,0.8851,0.12746,0.22445,0.11276,-0.0063081,-0.0011973
-0.64906,0.88345,0.12809,0.2248,0.11359,-0.0064206,-0.0011864
-0.64746,0.88179,0.12871,0.22515,0.11443,-0.0065284,-0.0011747
-0.64586,0.88013,0.12932,0.2255,0.11526,-0.0066272,-0.0011624
-0.64426,0.87856,0.12991,0.22586,0.11606,-0.0068312,-0.0010334
-0.64266,0.8769,0.13051,0.2262,0.11691,-0.006831,-0.0010177
-0.64106,0.87523,0.13112,0.22654,0.11776,-0.0068296,-0.0010224
-0.63946,0.87353,0.13175,0.22685,0.11864,-0.0068672,-0.0010015
-0.63786,0.87183,0.13235,0.22719,0.1195,-0.0068918,-0.0009624
-0.63625,0.87053,0.13307,0.22762,0.12051,-0.0069542,-0.00074502
-0.63465,0.86879,0.13367,0.22795,0.12138,-0.0069584,-0.00068234
-0.63305,0.86654,0.13417,0.22816,0.12216,-0.0069558,-0.00061535
-0.63145,0.8648,0.13475,0.2285,0.12302,-0.0069483,-0.00054529
-0.62985,0.86306,0.13533,0.22884,0.12389,-0.0069412,-0.00046746
-0.62825,0.86132,0.1359,0.22917,0.12475,-0.0069344,-0.00038171
-0.62665,0.85958,0.13646,0.2295,0.12562,-0.0069281,-0.00028804
-0.62505,0.85777,0.13703,0.22982,0.12652,-0.0069355,-0.00017804
-0.62345,0.85593,0.1376,0.23015,0.12743,-0.0069436,-6.0894e-05
-0.62185,0.85412,0.13816,0.23046,0.12833,-0.0070207,4.1004e-05
-0.62025,0.85228,0.13872,0.23075,0.12923,-0.0070966,7.7896e-05
-0.61865,0.85045,0.13927,0.23104,0.13012,-0.0071698,0.00011975
-0.61705,0.84862,0.13981,0.23133,0.13102,-0.0072402,0.00016655
-0.61545,0.84679,0.14035,0.23163,0.13192,-0.0073078,0.00021824
-0.61385,0.84495,0.14088,0.23192,0.13281,-0.0073745,0.00027528
-0.61224,0.8431,0.1414,0.23221,0.13371,-0.0074423,0.00033834
-0.61064,0.84123,0.14191,0.2325,0.13461,-0.0075114,0.00040744
-0.60904,0.83934,0.14243,0.2328,0.13551,-0.0075265,0.00052986
-0.60744,0.83743,0.14295,0.23308,0.13643,-0.0075253,0.00068656
-0.60584,0.83549,0.14347,0.23335,0.13738,-0.0075532,0.00084472
-0.60424,0.83349,0.14401,0.23361,0.13832,-0.0076448,0.0010094
-0.60264,0.83154,0.14453,0.23387,0.13926,-0.0076872,0.0011423
-0.60104,0.82961,0.14503,0.23414,0.14019,-0.0077233,0.001291
-0.59944,0.8277,0.14552,0.2344,0.14111,-0.0077678,0.001449
-0.59784,0.8263,0.14609,0.2348,0.14212,-0.0078186,0.0016131
-0.59624,0.82439,0.14657,0.23506,0.14304,-0.0078877,0.0017893
-0.59464,0.82192,0.14703,0.23518,0.14389,-0.0079973,0.0018206
-0.59304,0.81992,0.14755,0.23541,0.14485,-0.0080119,0.0020056
-0.59144,0.81792,0.14806,0.23564,0.14581,-0.0080263,0.0021902
-0.58984,0.81591,0.14856,0.23587,0.14677,-0.0080406,0.0023748
-0.58824,0.81391,0.14904,0.2361,0.14773,-0.0080546,0.0025593
-0.58663,0.81191,0.14953,0.23633,0.14869,-0.0080695,0.0027459
-0.58503,0.80993,0.14997,0.23657,0.14963,-0.0080954,0.0029159
-0.58343,0.80789,0.15041,0.23679,0.15062,-0.0080857,0.0031197
-0.58183,0.80588,0.15088,0.23699,0.15156,-0.0081033,0.0032359
-0.58023,0.80381,0.15139,0.23718,0.15251,-0.0081154,0.0033163
-0.57863,0.80176,0.15187,0.23738,0.15347,-0.0081032,0.0034672
-0.57703,0.79973,0.15231,0.23758,0.15443,-0.0081007,0.0036011
-0.57543,0.79771,0.15274,0.23778,0.15538,-0.0081053,0.0037216
-0.57383,0.79569,0.15316,0.23797,0.15634,-0.008106,0.0038341
-0.57223,0.79366,0.15357,0.23817,0.1573,-0.008102,0.0039389
-0.57063,0.79162,0.154,0.23836,0.15827,-0.0081262,0.0040267
-0.56903,0.78958,0.15443,0.23854,0.15924,-0.0081741,0.0041068
-0.56743,0.78754,0.15485,0.23872,0.16021,-0.0082229,0.0041877
-0.56583,0.78545,0.15528,0.23889,0.1612,-0.008284,0.0043062
-0.56423,0.78339,0.15571,0.23904,0.16218,-0.008345,0.0043551
-0.56263,0.78128,0.15614,0.23921,0.16318,-0.0084172,0.0045125
-0.56102,0.7792,0.15654,0.23937,0.16416,-0.0084517,0.0045823
-0.55942,0.77713,0.15693,0.23954,0.16514,-0.0084851,0.0046473
-0.55782,0.77507,0.1573,0.2397,0.16611,-0.0085224,0.0047062
-0.55622,0.77297,0.15775,0.23983,0.16712,-0.0085848,0.004772
-0.55462,0.77087,0.15819,0.23996,0.16814,-0.0086486,0.0048284
-0.55302,0.76877,0.15862,0.24009,0.16916,-0.008714,0.0048835
-0.55142,0.76666,0.15904,0.24023,0.17018,-0.0087811,0.0049374
-0.54982,0.76456,0.15945,0.24036,0.17119,-0.0088499,0.0049901
-0.54822,0.76246,0.15986,0.24049,0.17221,-0.0089203,0.0050417
-0.54662,0.76031,0.16029,0.24059,0.17327,-0.0089799,0.0052386
-0.54502,0.75816,0.16071,0.24068,0.17432,-0.0090375,0.0054375
-0.54342,0.75594,0.16118,0.24075,0.17541,-0.0090399,0.0056307
-0.54182,0.75383,0.16158,0.24086,0.17645,-0.0090306,0.005644
-0.54022,0.75172,0.16197,0.24097,0.17749,-0.0090205,0.0056579
-0.53862,0.74961,0.16236,0.24107,0.17854,-0.0090168,0.0056751
-0.53701,0.74742,0.16277,0.24114,0.1796,-0.0090536,0.0056551
-0.53541,0.74522,0.16317,0.24122,0.18067,-0.0090904,0.0056357
-0.53381,0.74303,0.16357,0.24129,0.18174,-0.0091272,0.0056169
-0.53221,0.74083,0.16395,0.24137,0.1828,-0.009164,0.0055985
-0.53061,0.73864,0.16432,0.24144,0.18386,-0.0092021,0.005582
-0.52901,0.73647,0.16467,0.24151,0.18491,-0.0092617,0.005613
-0.52741,0.73425,0.16507,0.24155,0.18599,-0.0092927,0.0055875
-0.52581,0.73203,0.16545,0.24159,0.18707,-0.0093236,0.0055555
-0.52421,0.72981,0.16583,0.24163,0.18816,-0.00935,0.0055232
-0.52261,0.72758,0.1662,0.24167,0.18924,-0.0093458,0.0055044
-0.52101,0.72534,0.16659,0.24169,0.19032,-0.0093209,0.0054763
-0.51941,0.7231,0.16697,0.24171,0.19141,-0.0092894,0.0054234
-0.51781,0.72122,0.1675,0.24182,0.19268,-0.0092421,0.005349
-0.51621,0.71853,0.16775,0.24171,0.19364,-0.0092463,0.0052877
-0.51461,0.71629,0.1681,0.24173,0.19473,-0.0092376,0.0052498
-0.51301,0.71405,0.16845,0.24175,0.1958,-0.0092254,0.0052354
-0.5114,0.71183,0.16879,0.24177,0.19688,-0.0092096,0.0052446
-0.5098,0.7096,0.16913,0.2418,0.19795,-0.0091906,0.0052772
-0.5082,0.70731,0.16952,0.24178,0.19912,-0.0092457,0.0051716
-0.5066,0.70501,0.16991,0.24175,0.20027,-0.0092654,0.0051075
-0.505,0.7027,0.17028,0.24173,0.20142,-0.0092861,0.0050449
-0.5034,0.70085,0.17079,0.24184,0.20264,-0.0091086,0.0050983
-0.5018,0.69858,0.17114,0.24179,0.2038,-0.0090954,0.0050535
-0.5002,0.69588,0.17137,0.24161,0.20483,-0.0091128,0.0050127
-0.4986,0.69359,0.17169,0.24156,0.20599,-0.0091161,0.0049622
-0.497,0.69131,0.17199,0.24151,0.20714,-0.0091157,0.0049003
-0.4954,0.68901,0.17229,0.24147,0.20829,-0.0090685,0.0048295
-0.4938,0.68671,0.17257,0.24142,0.20944,-0.0090128,0.0047592
-0.4922,0.68441,0.17285,0.24136,0.2106,-0.0089578,0.0046898
-0.4906,0.6821,0.17311,0.2413,0.21177,-0.0089193,0.004629
-0.489,0.67976,0.17338,0.24122,0.21297,-0.0089495,0.0045989
-0.48739,0.67742,0.17364,0.24113,0.21417,-0.0089803,0.0045702
-0.48579,0.67508,0.17388,0.24105,0.21538,-0.0090118,0.0045427
-0.48419,0.67275,0.17412,0.24096,0.21658,-0.0090439,0.0045164
-0.48259,0.67041,0.17434,0.24088,0.21778,-0.0090767,0.0044915
-0.48099,0.66807,0.17455,0.2408,0.21898,-0.0091102,0.0044678
-0.47939,0.6657,0.17467,0.24069,0.22015,-0.0093176,0.00399
-0.47779,0.66333,0.17484,0.24058,0.22136,-0.0093186,0.0039966
-0.47619,0.66097,0.175,0.24047,0.22258,-0.009289,0.0040392
-0.47459,0.6586,0.17515,0.24035,0.2238,-0.0092579,0.0040779
-0.47299,0.65624,0.17529,0.24024,0.22502,-0.0092255,0.0041129
-0.47139,0.65427,0.17551,0.24026,0.22638,-0.0091867,0.0041324
-0.46979,0.6515,0.17557,0.23998,0.22749,-0.0092575,0.0037978
-0.46819,0.64915,0.17571,0.23984,0.22873,-0.0092536,0.0037682
-0.46659,0.64679,0.17583,0.2397,0.22997,-0.0092518,0.003742
-0.46499,0.64444,0.17595,0.23956,0.23121,-0.0092521,0.0037193
-0.46339,0.64209,0.17605,0.23942,0.23246,-0.0092547,0.0036998
-0.46178,0.63974,0.17613,0.23928,0.23369,-0.0092926,0.0036284
-0.46018,0.63739,0.1762,0.23914,0.2349,-0.0093666,0.0034553
-0.45858,0.6354,0.17639,0.23911,0.2363,-0.0093288,0.0033455
-0.45698,0.63306,0.17646,0.23895,0.23755,-0.0093179,0.0032653
-0.45538,0.63033,0.17643,0.23865,0.23865,-0.0092682,0.0032167
-0.45378,0.628,0.17648,0.23848,0.2399,-0.0091997,0.0031769
-0.45218,0.62566,0.17653,0.23831,0.24114,-0.0091299,0.0031444
-0.45058,0.62333,0.17655,0.23815,0.24238,-0.009096,0.0031317
-0.44898,0.621,0.17657,0.23798,0.24362,-0.0090205,0.0031207
-0.44738,0.61867,0.1766,0.2378,0.24487,-0.0089882,0.0031456
-0.44578,0.61633,0.17666,0.2376,0.24613,-0.0090267,0.0032112
-0.44418,0.614,0.17671,0.2374,0.24738,-0.0090651,0.0032638
-0.44258,0.61166,0.17675,0.2372,0.24864,-0.0091034,0.0033031
-0.44098,0.60932,0.17677,0.23699,0.2499,-0.0091414,0.0033295
-0.43938,0.60736,0.17687,0.23692,0.25131,-0.009169,0.0033405
-0.43778,0.60463,0.1767,0.23662,0.25241,-0.0094095,0.0035035
-0.43617,0.60227,0.17674,0.2364,0.25365,-0.0094104,0.0034267
-0.43457,0.59992,0.17677,0.23619,0.2549,-0.0094108,0.0033479
-0.43297,0.59754,0.17681,0.23599,0.25613,-0.0094362,0.0032701
-0.43137,0.5952,0.1768,0.23577,0.25738,-0.0094239,0.0032023
-0.42977,0.59283,0.1768,0.23556,0.25862,-0.0094282,0.0031424
-0.42817,0.59046,0.17686,0.23533,0.25985,-0.0094268,0.0031826
-0.42657,0.58809,0.1769,0.2351,0.26109,-0.0094265,0.0032237
-0.42497,0.58572,0.17693,0.23487,0.26232,-0.0094275,0.0032658
-0.42337,0.58334,0.17696,0.23464,0.26355,-0.0094296,0.0033088
-0.42177,0.58097,0.17697,0.23442,0.26478,-0.0094329,0.0033527
-0.42017,0.57858,0.17702,0.23416,0.26602,-0.0094105,0.0034127
-0.41857,0.5762,0.17712,0.23389,0.26723,-0.0094371,0.0033831
-0.41697,0.57385,0.17714,0.23366,0.26842,-0.0094357,0.003396
-0.41537,0.57148,0.17718,0.2334,0.2696,-0.009446,0.0033857
-0.41377,0.56912,0.17722,0.23314,0.27079,-0.0094547,0.0033785
-0.41216,0.56675,0.17725,0.23288,0.27198,-0.0094615,0.0033746
-0.41056,0.56439,0.17727,0.23262,0.27316,-0.0094643,0.0033747
-0.40896,0.56201,0.17732,0.23236,0.27433,-0.0094537,0.0033709
-0.40736,0.55964,0.17737,0.23209,0.27551,-0.0094302,0.0033466
-0.40576,0.55726,0.17742,0.23182,0.27669,-0.009406,0.0033271
-0.40416,0.55489,0.17745,0.23154,0.27787,-0.0093903,0.0033104
-0.40256,0.55251,0.17749,0.23126,0.27906,-0.0093917,0.0032955
-0.40096,0.55014,0.17755,0.23095,0.28025,-0.0093772,0.0032967
-0.39936,0.54779,0.1776,0.23064,0.28144,-0.0093856,0.0032854
-0.39776,0.54543,0.17763,0.23033,0.28264,-0.0093942,0.0032743
-0.39616,0.54307,0.17765,0.23002,0.28383,-0.009403,0.0032635
-0.39456,0.54072,0.17767,0.22971,0.28502,-0.009412,0.0032528
-0.39296,0.53871,0.17771,0.22951,0.28647,-0.0093247,0.0035117
-0.39136,0.53639,0.17768,0.22917,0.28766,-0.009343,0.0034991
-0.38976,0.53373,0.17754,0.22869,0.28869,-0.0093593,0.0034931
-0.38816,0.53138,0.17749,0.22834,0.2899,-0.009354,0.0034773
-0.38655,0.52903,0.17743,0.22798,0.29111,-0.0093493,0.0034599
-0.38495,0.52671,0.17735,0.2276,0.29232,-0.0093738,0.0034681
-0.38335,0.52439,0.17727,0.22723,0.29352,-0.0093997,0.0034774
-0.38175,0.52207,0.17717,0.22685,0.29472,-0.0094269,0.0034881
-0.38015,0.51973,0.17712,0.22646,0.2959,-0.0094293,0.0033015
-0.37855,0.51739,0.17703,0.22608,0.29707,-0.0094421,0.0031834
-0.37695,0.51507,0.1769,0.22567,0.29827,-0.0094468,0.0032078
-0.37535,0.51275,0.17675,0.22526,0.29947,-0.0094533,0.0032297
-0.37375,0.51043,0.1766,0.22485,0.30067,-0.0094617,0.0032492
-0.37215,0.50811,0.17644,0.22444,0.30186,-0.0094718,0.0032661
-0.37055,0.50609,0.17635,0.22416,0.30325,-0.0094757,0.0032767
-0.36895,0.50348,0.17603,0.22359,0.30429,-0.0094606,0.0032064
-0.36735,0.50115,0.17585,0.22316,0.30548,-0.0094602,0.0031628
-0.36575,0.49882,0.17565,0.22273,0.30666,-0.0094609,0.0031228
-0.36415,0.4965,0.17545,0.2223,0.30784,-0.0094626,0.0030862
-0.36255,0.49417,0.17525,0.22187,0.30903,-0.0094821,0.0030258
-0.36094,0.49183,0.17507,0.22141,0.31019,-0.0095213,0.0029192
-0.35934,0.4895,0.17486,0.22096,0.31135,-0.0095644,0.0028003
-0.35774,0.48718,0.17464,0.22051,0.31251,-0.0096025,0.002671
-0.35614,0.48517,0.17449,0.22017,0.31387,-0.0096035,0.0025541
-0.35454,0.48258,0.1741,0.21959,0.31486,-0.0096498,0.0024489
-0.35294,0.48027,0.17388,0.21909,0.31602,-0.0096037,0.0023742
-0.35134,0.47796,0.17364,0.2186,0.31719,-0.009558,0.0023002
-0.34974,0.47566,0.17339,0.2181,0.31835,-0.0095127,0.002227
-0.34814,0.47335,0.17313,0.21761,0.31952,-0.009468,0.0021546
-0.34654,0.47104,0.17286,0.21711,0.32068,-0.0094238,0.002083
-0.34494,0.46874,0.17259,0.21662,0.32188,-0.0093086,0.0021971
-0.34334,0.46648,0.17231,0.21611,0.32305,-0.0092957,0.0021244
-0.34174,0.46425,0.17206,0.21558,0.32422,-0.0092917,0.0020262
-0.34014,0.46199,0.17178,0.21505,0.32539,-0.0092814,0.0019243
-0.33854,0.45973,0.17147,0.21451,0.32656,-0.0092632,0.0018258
-0.33693,0.45747,0.17117,0.21397,0.32773,-0.0092459,0.0017254
-0.33533,0.45522,0.17086,0.21343,0.32889,-0.0092292,0.0016232
-0.33373,0.45327,0.17064,0.21301,0.33026,-0.0091761,0.0014635
-0.33213,0.45107,0.17039,0.21244,0.33145,-0.0090993,0.0013838
-0.33053,0.44887,0.17016,0.21189,0.33265,-0.0090065,0.0013084
-0.32893,0.44666,0.1699,0.21132,0.33384,-0.0089528,0.0012148
-0.32733,0.44438,0.16956,0.21076,0.33503,-0.0089083,0.0010743
-0.32573,0.44192,0.16918,0.21006,0.33599,-0.0088726,0.00099498
-0.32413,0.43971,0.16885,0.20948,0.33715,-0.0088484,0.00093354
