y,U,UpUp,V,VpVp,Pxx,Pyy
-1.475,1.1295,0.0017659,0.073828,0.0013863,0.00019474,0.00016646
-1.4734,1.1296,0.0017741,0.074002,0.0013934,0.00019599,0.00016751
-1.4718,1.1297,0.0017828,0.074181,0.0014015,0.00019728,0.00016865
-1.4702,1.1298,0.0017914,0.074359,0.0014096,0.00019859,0.00016979
-1.4686,1.1299,0.0018,0.074537,0.0014176,0.00019989,0.00017092
-1.467,1.13,0.0018086,0.074715,0.0014255,0.00020121,0.00017205
-1.4654,1.1301,0.0018172,0.074893,0.0014334,0.00020253,0.00017317
-1.4638,1.1302,0.0018257,0.075071,0.0014412,0.00020386,0.00017428
-1.4622,1.131,0.0018343,0.075294,0.0014477,0.00021462,0.00017505
-1.4606,1.1311,0.0018427,0.075472,0.0014544,0.00021585,0.00017618
-1.459,1.1312,0.0018512,0.075649,0.001461,0.00021709,0.0001773
-1.4574,1.1313,0.0018597,0.075827,0.0014675,0.00021833,0.00017841
-1.4558,1.1314,0.0018681,0.076005,0.0014739,0.00021958,0.00017952
-1.4542,1.1315,0.0018765,0.076182,0.0014803,0.00022084,0.00018062
-1.4526,1.1309,0.0018839,0.076316,0.0014862,0.0002124,0.00018207
-1.451,1.131,0.001893,0.0765,0.0014944,0.00021377,0.00018332
-1.4494,1.1311,0.001902,0.076684,0.0015024,0.00021514,0.00018456
-1.4478,1.1312,0.001911,0.076868,0.0015104,0.00021651,0.0001858
-1.4462,1.1313,0.0019201,0.077052,0.0015184,0.0002179,0.00018703
-1.4446,1.1314,0.0019291,0.077236,0.0015263,0.00021929,0.00018826
-1.443,1.1315,0.001938,0.07742,0.0015341,0.00022068,0.00018948
-1.4414,1.1316,0.001947,0.077604,0.0015418,0.00022209,0.0001907
-1.4398,1.1317,0.0019559,0.077788,0.0015495,0.0002235,0.00019191
-1.4382,1.1318,0.0019651,0.077971,0.0015566,0.00022483,0.00019313
-1.4366,1.1319,0.0019743,0.078154,0.0015637,0.00022617,0.00019435
-1.435,1.132,0.0019834,0.078337,0.0015707,0.00022751,0.00019557
-1.4334,1.1321,0.0019931,0.078521,0.0015787,0.00022893,0.00019682
-1.4318,1.1322,0.0020034,0.078707,0.0015878,0.00023043,0.00019812
-1.4302,1.1323,0.0020136,0.078893,0.0015969,0.00023194,0.00019942
-1.4286,1.1323,0.0020238,0.079079,0.0016058,0.00023346,0.00020072
-1.427,1.1324,0.0020339,0.079265,0.0016147,0.00023498,0.00020201
-1.4254,1.1325,0.0020439,0.079453,0.0016231,0.00023646,0.00020333
-1.4238,1.1326,0.0020538,0.079641,0.0016313,0.00023792,0.00020466
-1.4222,1.1327,0.0020637,0.079829,0.0016392,0.00023937,0.00020598
-1.4206,1.1328,0.0020737,0.080017,0.0016471,0.00024082,0.00020731
-1.419,1.1329,0.0020835,0.080205,0.0016548,0.00024227,0.00020863
-1.4174,1.133,0.0020934,0.080393,0.0016623,0.0002437,0.00020996
-1.4158,1.1338,0.0021046,0.080629,0.0016708,0.00025547,0.00021095
-1.4142,1.1333,0.0021133,0.080774,0.0016779,0.00024663,0.00021273
-1.4126,1.1334,0.0021234,0.080971,0.0016865,0.00024816,0.00021425
-1.411,1.1335,0.0021335,0.081167,0.0016951,0.0002497,0.00021575
-1.4094,1.1336,0.0021436,0.081364,0.0017037,0.00025125,0.00021724
-1.4078,1.1337,0.0021537,0.08156,0.0017123,0.00025283,0.00021872
-1.4062,1.1338,0.0021638,0.081756,0.0017209,0.00025442,0.00022019
-1.4046,1.1339,0.0021739,0.081951,0.0017295,0.00025602,0.00022164
-1.403,1.134,0.002184,0.082147,0.0017383,0.00025768,0.00022307
-1.4014,1.1341,0.002194,0.082343,0.0017472,0.00025939,0.0002245
-1.3998,1.1341,0.0022038,0.082539,0.001756,0.00026111,0.00022591
-1.3982,1.1342,0.0022136,0.082736,0.0017648,0.00026284,0.00022733
-1.3966,1.1343,0.0022246,0.082937,0.0017744,0.00026452,0.00022894
-1.395,1.1344,0.0022355,0.083138,0.0017839,0.00026621,0.00023055
-1.3934,1.1345,0.0022464,0.083339,0.0017933,0.0002679,0.00023214
-1.3918,1.1346,0.0022572,0.08354,0.0018026,0.0002696,0.00023374
-1.3902,1.1347,0.0022681,0.08374,0.0018119,0.00027131,0.00023532
-1.3886,1.1348,0.0022789,0.083941,0.001821,0.00027303,0.0002369
-1.387,1.135,0.0022897,0.084142,0.0018301,0.00027475,0.00023847
-1.3854,1.1357,0.002302,0.084393,0.0018404,0.00028736,0.00023968
-1.3838,1.1358,0.0023131,0.084591,0.0018498,0.00028919,0.00024119
-1.3822,1.1359,0.0023242,0.08479,0.0018592,0.00029103,0.0002427
-1.3806,1.136,0.0023354,0.084992,0.001869,0.00029289,0.00024429
-1.379,1.1361,0.002347,0.085199,0.0018794,0.00029478,0.00024601
-1.3774,1.1362,0.0023586,0.085405,0.0018898,0.00029667,0.00024773
-1.3758,1.1363,0.0023701,0.085612,0.0019,0.00029858,0.00024944
-1.3741,1.1364,0.0023816,0.085818,0.0019102,0.00030049,0.00025114
-1.3725,1.1358,0.002392,0.085972,0.0019189,0.00029126,0.00025317
-1.3709,1.1359,0.0024038,0.086175,0.0019288,0.0002931,0.00025484
-1.3693,1.136,0.0024157,0.086379,0.0019385,0.00029495,0.00025651
-1.3677,1.1361,0.0024275,0.086583,0.0019482,0.00029681,0.00025816
-1.3661,1.1362,0.0024393,0.086787,0.0019577,0.00029867,0.00025981
-1.3645,1.1363,0.0024512,0.086993,0.0019675,0.00030055,0.00026151
-1.3629,1.1364,0.0024634,0.087205,0.0019779,0.00030247,0.00026337
-1.3613,1.1366,0.0024755,0.087416,0.0019883,0.00030439,0.00026523
-1.3597,1.1367,0.0024877,0.087628,0.0019986,0.00030632,0.00026707
-1.3581,1.1368,0.0024999,0.087839,0.0020091,0.00030828,0.0002689
-1.3565,1.1369,0.0025125,0.088049,0.00202,0.00031031,0.00027071
-1.3549,1.137,0.0025251,0.088259,0.0020308,0.00031235,0.00027252
-1.3533,1.1371,0.0025376,0.088469,0.0020415,0.0003144,0.00027432
-1.3517,1.1372,0.0025501,0.088679,0.0020522,0.00031645,0.00027611
-1.3501,1.1373,0.0025626,0.088889,0.0020627,0.00031851,0.00027789
-1.3485,1.1374,0.0025752,0.089101,0.0020734,0.00032059,0.00027971
-1.3469,1.1375,0.0025883,0.089318,0.002085,0.00032269,0.00028172
-1.3453,1.1376,0.0026013,0.089535,0.0020965,0.00032481,0.00028372
-1.3437,1.1377,0.0026144,0.089752,0.0021078,0.00032693,0.00028571
-1.3421,1.1378,0.0026274,0.089969,0.0021191,0.00032907,0.00028769
-1.3405,1.1379,0.0026404,0.090186,0.0021303,0.00033121,0.00028967
-1.3389,1.138,0.0026533,0.090403,0.0021414,0.00033336,0.00029164
-1.3373,1.1381,0.0026663,0.09062,0.0021524,0.00033552,0.0002936
-1.3357,1.1382,0.0026792,0.090837,0.0021633,0.00033769,0.00029555
-1.3341,1.1383,0.0026921,0.091054,0.0021741,0.00033987,0.0002975
-1.3325,1.1384,0.0027051,0.091271,0.002185,0.00034207,0.00029943
-1.3309,1.1385,0.0027197,0.091489,0.0021971,0.00034426,0.00030154
-1.3293,1.1386,0.0027342,0.091707,0.0022092,0.00034646,0.00030365
-1.3277,1.1387,0.0027487,0.091926,0.0022212,0.00034868,0.00030575
-1.3261,1.1388,0.0027631,0.092145,0.0022332,0.00035092,0.00030785
-1.3245,1.1389,0.0027774,0.092365,0.0022451,0.00035319,0.00030994
-1.3229,1.139,0.0027917,0.092586,0.002257,0.00035548,0.00031204
-1.3213,1.1391,0.0028054,0.092815,0.0022715,0.0003582,0.00031423
-1.3197,1.1392,0.0028191,0.093037,0.0022825,0.00036046,0.00031633
-1.3181,1.1393,0.0028331,0.093259,0.0022943,0.00036281,0.00031842
-1.3165,1.1394,0.0028472,0.09348,0.002306,0.00036517,0.00032049
-1.3149,1.1402,0.0028636,0.093763,0.0023202,0.0003798,0.00032238
-1.3133,1.1403,0.0028781,0.093993,0.0023329,0.00038225,0.00032471
-1.3117,1.1404,0.0028926,0.094222,0.0023455,0.0003847,0.00032703
-1.3101,1.1405,0.0029071,0.094452,0.0023579,0.00038717,0.00032935
-1.3085,1.1406,0.0029216,0.094681,0.0023703,0.00038964,0.00033165
-1.3069,1.1407,0.0029361,0.094911,0.0023826,0.00039213,0.00033395
-1.3053,1.1408,0.0029511,0.095138,0.0023956,0.00039471,0.00033622
-1.3037,1.1409,0.0029663,0.095366,0.0024087,0.0003973,0.00033848
-1.3021,1.141,0.0029814,0.095593,0.0024216,0.00039991,0.00034074
-1.3005,1.1411,0.0029965,0.095822,0.0024345,0.00040253,0.000343
-1.2989,1.1412,0.0030122,0.096057,0.0024487,0.00040522,0.00034552
-1.2973,1.1413,0.003028,0.096292,0.0024628,0.00040793,0.00034803
-1.2957,1.1414,0.0030437,0.096527,0.0024768,0.00041064,0.00035053
-1.2941,1.1415,0.0030593,0.096763,0.0024907,0.00041336,0.00035302
-1.2925,1.1416,0.003075,0.096998,0.0025044,0.00041609,0.0003555
-1.2909,1.1417,0.0030909,0.097231,0.0025181,0.00041882,0.00035795
-1.2893,1.1418,0.0031071,0.097464,0.0025318,0.00042155,0.00036037
-1.2877,1.1419,0.0031232,0.097696,0.0025453,0.00042428,0.00036279
-1.2861,1.142,0.0031392,0.09793,0.0025587,0.00042701,0.00036527
-1.2845,1.1421,0.0031554,0.098169,0.0025723,0.00042974,0.00036788
-1.2829,1.1422,0.0031715,0.098408,0.0025859,0.00043248,0.00037052
-1.2813,1.1423,0.0031876,0.098648,0.0025995,0.00043523,0.00037315
-1.2797,1.1425,0.003207,0.098892,0.002615,0.00043782,0.00037627
-1.2781,1.1426,0.0032236,0.099131,0.0026296,0.00044078,0.00037886
-1.2765,1.1427,0.0032401,0.09937,0.0026441,0.00044375,0.00038143
-1.2749,1.1428,0.0032566,0.099609,0.0026586,0.00044673,0.000384
-1.2733,1.1429,0.0032731,0.099847,0.0026729,0.00044971,0.00038655
-1.2717,1.143,0.0032896,0.10009,0.0026871,0.00045271,0.0003891
-1.2701,1.1431,0.0033061,0.10033,0.0027011,0.00045571,0.00039164
-1.2685,1.1432,0.0033233,0.10057,0.0027163,0.00045876,0.00039442
-1.2669,1.1433,0.0033409,0.10082,0.0027319,0.00046184,0.00039732
-1.2653,1.1434,0.0033585,0.10106,0.0027475,0.00046493,0.0004002
-1.2637,1.1435,0.003376,0.10131,0.0027628,0.00046803,0.00040308
-1.2621,1.1436,0.0033936,0.10156,0.0027781,0.00047114,0.00040595
-1.2605,1.1437,0.0034111,0.10181,0.0027933,0.00047426,0.0004088
-1.2589,1.1438,0.0034286,0.10205,0.0028083,0.00047739,0.00041165
-1.2573,1.1439,0.003446,0.1023,0.0028232,0.00048053,0.00041448
-1.2557,1.144,0.0034638,0.10255,0.0028384,0.00048368,0.00041733
-1.2541,1.1441,0.0034829,0.1028,0.0028552,0.00048695,0.00042042
-1.2525,1.1442,0.003502,0.10305,0.0028719,0.00049022,0.00042349
-1.2509,1.1443,0.003521,0.1033,0.0028884,0.00049351,0.00042655
-1.2493,1.1444,0.00354,0.10355,0.0029049,0.00049681,0.0004296
-1.2477,1.1445,0.003559,0.1038,0.0029212,0.00050012,0.00043265
-1.2461,1.1446,0.0035779,0.10405,0.0029374,0.00050344,0.00043568
-1.2445,1.1447,0.0035969,0.1043,0.0029534,0.00050677,0.00043869
-1.2429,1.1448,0.0036158,0.10456,0.0029694,0.00051011,0.0004417
-1.2413,1.1449,0.0036352,0.10481,0.0029857,0.00051346,0.00044482
-1.2397,1.145,0.0036553,0.10506,0.0030028,0.00051682,0.00044811
-1.2381,1.1451,0.0036753,0.10532,0.0030197,0.00052021,0.00045139
-1.2365,1.1452,0.0036954,0.10558,0.0030372,0.00052372,0.00045467
-1.2349,1.1453,0.0037156,0.10583,0.0030548,0.00052725,0.00045793
-1.2333,1.1454,0.003736,0.10609,0.0030724,0.00053082,0.00046117
-1.2317,1.1455,0.0037564,0.10635,0.00309,0.00053442,0.0004644
-1.2301,1.1456,0.003777,0.1066,0.0031077,0.00053804,0.00046762
-1.2285,1.1457,0.0037975,0.10686,0.0031252,0.00054167,0.00047083
-1.2269,1.1465,0.0038206,0.10718,0.0031459,0.00055968,0.00047387
-1.2253,1.1466,0.0038413,0.10745,0.003165,0.00056358,0.00047743
-1.2237,1.1467,0.0038619,0.10772,0.0031838,0.00056746,0.00048098
-1.2221,1.1468,0.0038826,0.10798,0.0032024,0.00057133,0.00048451
-1.2205,1.1469,0.0039033,0.10825,0.0032207,0.00057518,0.00048803
-1.2189,1.147,0.0039241,0.10852,0.0032386,0.000579,0.00049152
-1.2173,1.1472,0.0039444,0.10878,0.0032556,0.00058272,0.000495
-1.2157,1.1473,0.0039646,0.10905,0.0032724,0.00058645,0.00049847
-1.2141,1.1467,0.0039837,0.10925,0.0032893,0.00057584,0.00050264
-1.2125,1.1468,0.0040056,0.10952,0.003309,0.00057983,0.00050642
-1.2109,1.1469,0.0040276,0.10979,0.0033285,0.00058384,0.00051018
-1.2093,1.147,0.0040495,0.11006,0.0033479,0.00058786,0.00051393
-1.2077,1.1471,0.0040714,0.11034,0.0033672,0.00059189,0.00051767
-1.2061,1.1472,0.0040933,0.11061,0.0033862,0.00059593,0.0005214
-1.2045,1.1473,0.0041152,0.11088,0.0034052,0.00059998,0.00052511
-1.2029,1.1474,0.0041372,0.11115,0.0034236,0.00060396,0.00052879
-1.2013,1.1475,0.0041601,0.11142,0.0034437,0.00060807,0.00053278
-1.1997,1.1476,0.0041837,0.1117,0.0034646,0.00061219,0.00053676
-1.1981,1.1477,0.0042074,0.11197,0.0034854,0.00061644,0.00054074
-1.1965,1.1478,0.0042311,0.11225,0.0035061,0.00062069,0.00054471
-1.1949,1.1479,0.0042548,0.11252,0.0035267,0.00062496,0.00054867
-1.1933,1.148,0.0042784,0.1128,0.0035471,0.00062923,0.00055261
-1.1917,1.1481,0.004302,0.11307,0.0035673,0.00063352,0.00055654
-1.1901,1.1482,0.0043256,0.11334,0.0035875,0.00063783,0.00056046
-1.1885,1.1483,0.0043505,0.11363,0.0036101,0.00064239,0.00056477
-1.1869,1.1485,0.0043754,0.11391,0.003633,0.00064699,0.00056912
-1.1853,1.1486,0.0044004,0.11419,0.0036556,0.00065161,0.00057345
-1.1837,1.1487,0.0044253,0.11448,0.0036781,0.00065623,0.00057776
-1.1821,1.1488,0.0044502,0.11476,0.0037005,0.00066087,0.00058206
-1.1805,1.1489,0.0044751,0.11504,0.0037218,0.0006654,0.00058629
-1.1789,1.149,0.0044999,0.11533,0.003743,0.00066991,0.00059053
-1.1773,1.1491,0.0045225,0.11561,0.0037615,0.00067423,0.00059472
-1.1757,1.1492,0.0045482,0.1159,0.0037842,0.00067893,0.00059921
-1.1741,1.1493,0.0045743,0.11618,0.0038072,0.00068368,0.00060368
-1.1725,1.1494,0.0046003,0.11646,0.0038293,0.00068836,0.00060791
-1.1709,1.1495,0.0046259,0.11675,0.003852,0.00069315,0.00061248
-1.1693,1.1496,0.0046519,0.11705,0.003875,0.000698,0.00061709
-1.1677,1.1497,0.0046791,0.11734,0.0039001,0.00070308,0.00062196
-1.1661,1.1498,0.0047054,0.11763,0.0039232,0.00070798,0.00062652
-1.1645,1.1499,0.0047318,0.11792,0.0039462,0.00071291,0.00063107
-1.1629,1.15,0.0047582,0.11821,0.0039691,0.00071785,0.00063561
-1.1613,1.1508,0.0047883,0.11857,0.0039952,0.00073881,0.00063982
-1.1597,1.1509,0.0048154,0.11886,0.0040185,0.00074382,0.00064453
-1.1581,1.151,0.0048424,0.11916,0.0040416,0.00074884,0.00064923
-1.1565,1.1504,0.0048671,0.11938,0.0040634,0.00073789,0.00065455
-1.1549,1.1505,0.0048954,0.11968,0.0040888,0.00074316,0.00065954
-1.1533,1.1506,0.0049237,0.11998,0.004114,0.00074845,0.00066452
-1.1517,1.1508,0.004952,0.12027,0.0041391,0.00075375,0.00066947
-1.1501,1.1509,0.0049802,0.12057,0.0041639,0.00075906,0.00067441
-1.1485,1.151,0.0050088,0.12087,0.0041892,0.00076441,0.00067947
-1.1469,1.1511,0.0050378,0.12117,0.0042145,0.00076974,0.00068457
-1.1453,1.1512,0.0050679,0.12147,0.0042408,0.00077519,0.00068972
-1.1437,1.1513,0.0050981,0.12177,0.0042673,0.00078067,0.00069485
-1.1421,1.1514,0.0051267,0.12208,0.0042935,0.0007863,0.00070028
-1.1405,1.1515,0.0051562,0.12238,0.0043196,0.00079185,0.00070549
-1.1389,1.1516,0.0051863,0.12269,0.0043458,0.00079743,0.00071067
-1.1373,1.1517,0.0052145,0.12299,0.00437,0.00080286,0.00071589
-1.1357,1.1518,0.0052456,0.1233,0.0043982,0.00080868,0.00072152
-1.1341,1.1519,0.0052768,0.12361,0.0044262,0.00081452,0.00072715
-1.1325,1.152,0.005308,0.12392,0.0044541,0.00082036,0.00073273
-1.1309,1.1521,0.0053393,0.12423,0.0044817,0.0008262,0.00073827
-1.1293,1.1522,0.0053706,0.12454,0.0045092,0.00083206,0.0007438
-1.1277,1.1523,0.0054019,0.12485,0.0045365,0.00083794,0.00074931
-1.1261,1.1524,0.0054331,0.12516,0.0045636,0.00084382,0.0007548
-1.1244,1.1525,0.0054649,0.12547,0.0045915,0.00084982,0.00076028
-1.1228,1.1526,0.0054978,0.12578,0.0046212,0.00085603,0.00076611
-1.1212,1.1527,0.0055307,0.1261,0.0046507,0.0008622,0.00077206
-1.1196,1.1528,0.0055636,0.12641,0.0046799,0.00086839,0.00077799
-1.118,1.1529,0.0055965,0.12673,0.004709,0.00087459,0.0007839
-1.1164,1.153,0.0056294,0.12705,0.0047379,0.0008808,0.00078979
-1.1148,1.1532,0.0056622,0.12736,0.0047666,0.00088703,0.00079566
-1.1132,1.1533,0.0056962,0.12768,0.0047971,0.00089349,0.00080164
-1.1116,1.1534,0.0057317,0.128,0.0048283,0.00089991,0.00080775
-1.11,1.1535,0.0057675,0.12831,0.0048593,0.0009063,0.00081387
-1.1084,1.1536,0.0058031,0.12863,0.0048901,0.00091271,0.00081999
-1.1068,1.1537,0.0058387,0.12895,0.0049219,0.00091934,0.00082624
-1.1052,1.1538,0.0058746,0.12928,0.0049543,0.00092609,0.00083255
-1.1036,1.1539,0.0059108,0.1296,0.0049872,0.00093294,0.0008389
-1.102,1.154,0.0059401,0.12994,0.0050144,0.00093967,0.00084536
-1.1004,1.1541,0.0059768,0.13027,0.0050478,0.00094663,0.00085207
-1.0988,1.1542,0.0060134,0.1306,0.005081,0.0009536,0.00085875
-1.0972,1.1543,0.0060499,0.13093,0.005114,0.00096058,0.0008654
-1.0956,1.1551,0.0060905,0.13134,0.0051502,0.00098559,0.00087148
-1.094,1.1552,0.0061273,0.13167,0.0051825,0.00099259,0.00087803
-1.0924,1.1553,0.0061641,0.132,0.0052147,0.00099959,0.00088455
-1.0908,1.1554,0.0062009,0.13233,0.005247,0.0010066,0.00089119
-1.0892,1.1548,0.0062344,0.13258,0.0052767,0.00099559,0.0008985
-1.0876,1.1549,0.0062732,0.13292,0.0053117,0.0010029,0.0009055
-1.086,1.155,0.0063119,0.13326,0.0053465,0.0010103,0.00091247
-1.0844,1.1551,0.0063505,0.13359,0.0053811,0.0010176,0.00091942
-1.0828,1.1552,0.0063892,0.13393,0.0054155,0.001025,0.00092634
-1.0812,1.1553,0.0064288,0.13427,0.0054511,0.0010325,0.00093347
-1.0796,1.1554,0.006469,0.1346,0.0054868,0.00104,0.0009407
-1.078,1.1555,0.0065097,0.13494,0.0055227,0.0010475,0.0009479
-1.0764,1.1556,0.0065501,0.13529,0.00556,0.0010554,0.00095524
-1.0748,1.1557,0.0065904,0.13563,0.0055957,0.0010631,0.00096241
-1.0732,1.1558,0.006631,0.13597,0.0056319,0.0010708,0.00096961
-1.0716,1.1559,0.0066717,0.13632,0.0056687,0.0010787,0.00097724
-1.07,1.156,0.006714,0.13667,0.0057073,0.0010867,0.00098499
-1.0684,1.1561,0.006757,0.13702,0.0057467,0.0010949,0.00099278
-1.0668,1.1562,0.0068,0.13737,0.0057857,0.001103,0.0010005
-1.0652,1.1564,0.0068429,0.13771,0.0058243,0.0011112,0.0010082
-1.0636,1.1564,0.0068849,0.13806,0.0058608,0.0011191,0.0010154
-1.062,1.1566,0.0069282,0.13841,0.0058996,0.0011273,0.0010231
-1.0604,1.1567,0.0069718,0.13876,0.0059386,0.0011356,0.0010309
-1.0588,1.1568,0.0070153,0.13911,0.0059779,0.001144,0.0010388
-1.0572,1.1569,0.0070602,0.13946,0.0060177,0.0011524,0.0010465
-1.0556,1.157,0.0071067,0.13982,0.0060613,0.0011614,0.001055
-1.054,1.1571,0.0071518,0.14018,0.0061022,0.00117,0.001063
-1.0524,1.1572,0.0071969,0.14054,0.0061428,0.0011787,0.001071
-1.0508,1.1573,0.007242,0.14089,0.0061832,0.0011873,0.001079
-1.0492,1.1581,0.0072921,0.14133,0.0062278,0.0012156,0.0010863
-1.0476,1.1582,0.00734,0.1417,0.0062722,0.0012247,0.0010947
-1.046,1.1583,0.0073886,0.14206,0.0063172,0.0012339,0.0011033
-1.0444,1.1584,0.0074373,0.14243,0.006362,0.0012431,0.0011117
-1.0428,1.1585,0.0074859,0.14279,0.0064065,0.0012523,0.0011202
-1.0412,1.1586,0.0075345,0.14316,0.0064506,0.0012615,0.0011285
-1.0396,1.158,0.0075766,0.14343,0.006486,0.0012502,0.001137
-1.038,1.1581,0.0076256,0.1438,0.0065312,0.0012597,0.0011456
-1.0364,1.1582,0.0076752,0.14417,0.0065767,0.0012692,0.0011542
-1.0348,1.1583,0.007725,0.14454,0.0066221,0.0012786,0.0011628
-1.0332,1.1584,0.007774,0.1449,0.0066656,0.0012879,0.0011714
-1.0316,1.1585,0.0078244,0.14527,0.0067109,0.0012973,0.0011803
-1.03,1.1586,0.0078767,0.14565,0.0067587,0.001307,0.0011893
-1.0284,1.1587,0.0079296,0.14602,0.0068067,0.0013166,0.0011979
-1.0268,1.1588,0.0079829,0.14639,0.0068548,0.0013261,0.0012063
-1.0252,1.1589,0.0080361,0.14676,0.0069026,0.0013358,0.0012147
-1.0236,1.1597,0.0080952,0.14723,0.006957,0.0013659,0.001222
-1.022,1.1598,0.0081494,0.14761,0.0070077,0.0013761,0.0012305
-1.0204,1.1599,0.0082035,0.14799,0.0070581,0.0013863,0.0012391
-1.0188,1.16,0.0082577,0.14838,0.0071081,0.0013965,0.0012478
-1.0172,1.1601,0.0083119,0.14876,0.0071576,0.0014068,0.0012565
-1.0156,1.1602,0.0083658,0.14914,0.0072061,0.0014171,0.0012654
-1.014,1.1603,0.0084215,0.14953,0.0072572,0.0014275,0.0012746
-1.0124,1.1604,0.0084783,0.14992,0.0073097,0.0014382,0.0012838
-1.0108,1.1598,0.0085308,0.15021,0.0073577,0.0014282,0.001295
-1.0092,1.1599,0.0085893,0.1506,0.007411,0.0014388,0.0013039
-1.0076,1.16,0.0086478,0.15099,0.007464,0.0014494,0.0013128
-1.006,1.1601,0.0087062,0.15137,0.0075168,0.0014601,0.0013218
-1.0044,1.1609,0.0087753,0.15185,0.007581,0.0014923,0.0013302
-1.0028,1.1609,0.0088373,0.15224,0.0076381,0.0015032,0.0013389
-1.0012,1.161,0.008899,0.15264,0.0076941,0.001514,0.0013474
-0.9996,1.1612,0.0089606,0.15303,0.0077497,0.0015247,0.0013557
-0.998,1.1613,0.0090222,0.15342,0.0078048,0.0015355,0.0013644
-0.9964,1.1607,0.0090776,0.15372,0.0078549,0.0015246,0.001375
-0.9948,1.1608,0.0091394,0.15413,0.0079128,0.0015357,0.0013855
-0.9932,1.1609,0.0092011,0.15454,0.0079705,0.0015469,0.001395
-0.9916,1.161,0.0092636,0.15494,0.0080283,0.0015578,0.0014044
-0.99,1.161,0.0093276,0.15535,0.0080873,0.0015684,0.001414
-0.9884,1.1611,0.0093937,0.15575,0.0081492,0.0015792,0.0014222
-0.98679,1.1612,0.0094607,0.15616,0.0082122,0.0015903,0.00143
-0.98519,1.1613,0.0095279,0.15657,0.0082748,0.0016029,0.0014325
-0.98359,1.1614,0.009595,0.15698,0.0083367,0.0016137,0.0014413
-0.98199,1.1615,0.0096622,0.15739,0.0083983,0.0016244,0.00145
-0.98039,1.1616,0.0097293,0.1578,0.0084596,0.0016351,0.0014586
-0.97879,1.1617,0.0098,0.15821,0.0085254,0.0016461,0.001468
-0.97719,1.1618,0.0098717,0.15862,0.0085922,0.0016573,0.0014774
-0.97559,1.1619,0.0099434,0.15904,0.0086587,0.0016684,0.0014863
-0.97399,1.162,0.010015,0.15946,0.0087248,0.0016795,0.0014948
-0.97239,1.1628,0.010094,0.15997,0.0087974,0.0017128,0.0015021
-0.97079,1.1629,0.010166,0.16038,0.0088632,0.0017236,0.0015108
-0.96919,1.1623,0.010232,0.16071,0.0089228,0.0017119,0.0015208
-0.96759,1.1624,0.010309,0.16113,0.008994,0.0017233,0.0015294
-0.96599,1.1625,0.010387,0.16155,0.0090645,0.001734,0.001538
-0.96439,1.1626,0.010464,0.16199,0.0091358,0.0017459,0.0015476
-0.96279,1.1626,0.010542,0.16241,0.0092062,0.0017571,0.0015546
-0.96118,1.1627,0.010619,0.16284,0.0092762,0.0017683,0.0015614
-0.95958,1.1628,0.010696,0.16327,0.0093458,0.0017794,0.0015683
-0.95798,1.1629,0.010779,0.1637,0.0094201,0.001791,0.0015753
-0.95638,1.163,0.010863,0.16413,0.0094956,0.0018027,0.0015822
-0.95478,1.1631,0.010947,0.16456,0.0095709,0.0018142,0.0015888
-0.95318,1.1632,0.01103,0.165,0.0096465,0.0018249,0.0015964
-0.95158,1.1633,0.011116,0.16543,0.0097224,0.0018355,0.0016039
-0.94998,1.1633,0.0112,0.16587,0.0097997,0.0018463,0.0016138
-0.94838,1.1634,0.011292,0.16632,0.0098825,0.001855,0.0016236
-0.94678,1.1635,0.011378,0.16676,0.0099592,0.0018649,0.0016294
-0.94518,1.1636,0.011465,0.1672,0.010035,0.001875,0.0016351
-0.94358,1.1644,0.011561,0.16774,0.010121,0.0019087,0.0016396
-0.94198,1.1645,0.011651,0.16819,0.0102,0.0019191,0.0016458
-0.94038,1.1646,0.01174,0.16863,0.010279,0.0019294,0.0016517
-0.93878,1.1639,0.011828,0.16899,0.010356,0.0019159,0.0016603
-0.93717,1.164,0.011924,0.16945,0.010441,0.0019265,0.0016716
-0.93557,1.1641,0.012021,0.1699,0.010525,0.0019368,0.00168
-0.93397,1.1642,0.012118,0.17035,0.010609,0.0019466,0.0016862
-0.93237,1.1643,0.012214,0.17081,0.010692,0.0019557,0.0016903
-0.93077,1.1643,0.01231,0.17126,0.010774,0.0019647,0.0016949
-0.92917,1.1644,0.012415,0.17173,0.010864,0.0019744,0.0017012
-0.92757,1.1645,0.01252,0.1722,0.010954,0.0019841,0.0017078
-0.92597,1.1646,0.012625,0.17266,0.011043,0.0019939,0.0017148
-0.92437,1.1646,0.012731,0.17312,0.011131,0.0020038,0.001722
-0.92277,1.1647,0.012836,0.17359,0.011219,0.0020135,0.0017288
-0.92117,1.1655,0.012952,0.17415,0.011317,0.0020468,0.0017352
-0.91957,1.1656,0.01307,0.17463,0.011413,0.0020511,0.0017604
-0.91797,1.1656,0.013193,0.1751,0.011515,0.0020618,0.0017754
-0.91637,1.1657,0.013304,0.17558,0.011608,0.0020726,0.0017838
-0.91477,1.1658,0.013414,0.17605,0.011701,0.0020836,0.0017921
-0.91317,1.1658,0.013524,0.17653,0.011793,0.0020947,0.0018006
-0.91156,1.1652,0.013627,0.1769,0.011878,0.0020802,0.0018081
-0.90996,1.1653,0.013749,0.17738,0.01198,0.0020924,0.0018137
-0.90836,1.1654,0.013871,0.17787,0.012081,0.0021048,0.0018204
