y,P
1.5544,0.11646
1.557,0.11598
1.5597,0.1155
1.5624,0.11503
1.565,0.11455
1.5677,0.11408
1.5704,0.1136
1.573,0.11315
1.5757,0.11269
1.5784,0.11223
1.5811,0.11177
1.5837,0.11132
1.5864,0.11086
1.5891,0.1104
1.5917,0.10995
1.5944,0.10949
1.5971,0.10903
1.5997,0.10859
1.6024,0.10815
1.6051,0.10771
1.6077,0.10727
1.6104,0.10683
1.6131,0.1064
1.6157,0.10596
1.6184,0.10552
1.6211,0.10511
1.6237,0.10469
1.6264,0.10427
1.6291,0.10385
1.6318,0.10343
1.6344,0.10302
1.6371,0.1028
1.6398,0.10239
1.6424,0.10197
1.6451,0.10156
1.6478,0.10114
1.6504,0.10053
1.6531,0.10012
1.6558,0.099713
1.6584,0.099311
1.6611,0.098921
1.6638,0.098533
1.6664,0.098146
1.6691,0.097759
1.6718,0.097369
1.6744,0.096976
1.6771,0.096583
1.6798,0.096199
1.6825,0.095821
1.6851,0.095443
1.6878,0.095065
1.6905,0.094687
1.6931,0.094309
1.6958,0.093932
1.6985,0.093554
1.7011,0.093177
1.7038,0.092799
1.7065,0.092611
1.7091,0.092058
1.7118,0.091697
1.7145,0.091337
1.7171,0.090976
1.7198,0.090616
1.7225,0.090255
1.7252,0.089895
1.7278,0.089535
1.7305,0.089175
1.7332,0.088815
1.7358,0.088634
1.7385,0.088137
1.7412,0.087794
1.7438,0.087452
1.7465,0.087112
1.7492,0.086777
1.7518,0.086438
1.7545,0.086097
1.7572,0.085756
1.7598,0.085415
1.7625,0.085075
1.7652,0.084735
1.7678,0.084395
1.7705,0.084057
1.7732,0.083725
1.7759,0.083401
1.7785,0.083077
1.7812,0.082753
1.7839,0.082429
1.7865,0.082105
1.7892,0.081781
1.7919,0.081458
1.7945,0.081134
1.7972,0.080811
1.7999,0.080495
1.8025,0.080182
1.8052,0.079868
1.8079,0.079558
1.8105,0.079251
1.8132,0.078944
1.8159,0.078636
1.8185,0.078329
1.8212,0.078022
1.8239,0.077715
1.8266,0.077565
1.8292,0.077264
1.8319,0.076963
1.8346,0.076513
1.8372,0.076225
1.8399,0.075937
1.8426,0.07565
1.8452,0.075362
1.8479,0.075074
1.8506,0.074786
1.8532,0.074499
1.8559,0.074207
1.8586,0.073915
1.8612,0.073623
1.8639,0.073332
1.8666,0.073045
1.8692,0.072768
1.8719,0.072491
1.8746,0.072215
1.8773,0.071934
1.8799,0.071653
1.8826,0.071372
1.8853,0.071092
1.8879,0.070812
1.8906,0.070535
1.8933,0.070265
1.8959,0.07
1.8986,0.069737
1.9013,0.069476
1.9039,0.069214
1.9066,0.068953
1.9093,0.068692
1.9119,0.068431
1.9146,0.06817
1.9173,0.067909
1.9199,0.067648
1.9226,0.067387
1.9253,0.067126
1.928,0.066866
1.9306,0.066604
1.9333,0.066353
1.936,0.066102
1.9386,0.065851
1.9413,0.0656
1.944,0.06535
1.9466,0.065099
1.9493,0.064848
1.952,0.064598
1.9546,0.064347
1.9573,0.064096
1.96,0.063846
1.9626,0.063596
1.9653,0.063346
1.968,0.0631
1.9706,0.062862
1.9733,0.062634
1.976,0.062407
1.9787,0.06218
1.9813,0.061943
1.984,0.061706
1.9867,0.061468
1.9893,0.061231
1.992,0.060994
1.9947,0.060756
1.9973,0.060519
2,0.060292
